"station","name","lon","lat"
2200387,"Козачівка",28.203417,49.087051
2201153,"Могилівка",28.2741909,49.09207535
2200165,"Десенка",29.44604683,49.32123947
2204425,"Коробочкине",36.813056,49.776389
2208539,"Копані",32.307681,46.809148
2200028,"Грузьке",33.53959656,51.21395874
2201168,"Дубинка",33.46556091,51.21517181
2200287,"Дубов'язівка",33.38690567,51.19921112
2208395,"Трепівка",32.3671608,48.68513107
2208366,"Сигнаївка",31.495,49.051944
2208378,"Яроватка",30.115278,48.905278
2209406,"Гордишівка",30.653889,48.9075
2208533,"Козацька",33.332222,46.786667
2208413,"Шарівка",32.78938293,48.50321198
2208386,"Лікарівка",33.16366959,48.82173157
2210703,"Кирилівка",35.366667,46.37
2201262,"Нова Гута",27.52899361,49.21191025
2200718,"Залізничне",28.79079247,49.74811935
2200768,"Стодульці",27.83015442,49.10876465
2204571,"Сагайдак",33.98192978,49.72956848
2208525,"Туркули",32.885,47.101111
2200058,"Черняхівський",31.95095444,50.20433044
2204538,"Перекопівка",33.42264938,50.60346222
2200758,"Роток",30.18560982,49.77943039
2208531,"Братолюбівка",33.85233307,46.83171463
2200008,"Святошин",30.3889904,50.45734024
2208104,"Заповітне",33.558889,46.773056
2200183,"Цвітоха",26.95407104,50.25718307
2208423,"Розкошівка",29.79098511,48.75309372
2208400,"Знам'янка",32.673333,48.713611
2208401,"Плетений Ташлик",31.72652817,48.46103287
2208419,"Глиняна",31.26403999,48.16831207
2208421,"Бандурка",31.035938,48.12382
2208435,"Попелюхи",28.97570038,48.21522903
2209382,"Ташбунар",28.92207909,45.51850128
2208496,"Дзинілор",29.11493683,45.65097046
2218508,"Білин",24.25723076,48.10385513
2208407,"Трикратне",31.303611,47.701667
2200138,"Майдан-Вила",27.30675888,50.29082489
2200137,"Радулин",27.39587975,50.35779572
2200136,"Колодянка",27.50102806,50.42502594
2218014,"Микуличин",24.59378433,48.39690399
2201191,"Гордіївка",27.87041283,50.06325531
2204422,"Гроза",37.35393906,49.66601944
2204429,"Тернове",36.351696,49.853439
2200115,"Кодня",28.66461563,50.10778809
2200797,"Вакуленчук",28.24116135,49.98454285
2200790,"Ракове",27.05878067,49.40283203
2200392,"Літки",30.746111,50.702778
2200754,"Парпурівський",28.5181694,49.17469406
2204888,"Пролісний",36.9325,49.7215
2208471,"Дачна",30.548889,46.5775
2208534,"Матросівка",33.144722,46.917222
2208535,"Івано-Копине",32.851667,47.041667
2218232,"Здолбунів-Південний",26.259722,50.509444
2200135,"Орепи",27.56035614,50.50217056
2208476,"Кремидівка",30.78491592,46.73736191
2201135,"Тарасівка",30.318773,50.344643
2201278,"Лопатиниці",27.96345901,49.09107208
2210734,"Прісноводна",36.034722,45.355556
2208474,"Сербка",30.75343513,47.00865173
2208497,"Котлабух",28.97642326,45.62676239
2208492,"Сарата",29.67925072,46.01568222
2210712,"Українська",35.00708771,47.0332756
2204537,"Біловоди",33.48855972,50.6551857
2200759,"Сальницький",28.53429604,49.38567352
2201201,"Слобода-Петрівка",32.39198303,50.12630081
2200025,"Переяславська",31.6555481,50.2646637
2201184,"Карпилівка",34.00897217,51.16490936
2200746,"Новодубровський",27.83020782,49.60905075
2208342,"Сміла",31.873056,49.211667
2208357,"Перегонівка",31.716111,49.223056
2208358,"Володимирівка",29.9125,48.91
2208375,"Шаласька",30.535278,48.915556
2201131,"Яришівка",28.44605255,49.12477493
2210885,"Магедове",36.513056,47.433333
2208482,"Ксенієве",30.628889,46.355278
2200045,"Вересоч",31.78329659,51.32714081
2208538,"Котляреве",32.196389,46.86
2200034,"Черемушки",32.62225723,51.12662125
2210795,"Трояни",36.61478806,46.87879944
2208487,"Шабо",30.35367775,46.14057159
2208331,"Олійникове",31.4675,48.102222
2200005,"Київ-Дніпровський",30.596507,50.46136
2200002,"Київ-Петрівка",30.499807,50.484497
2210842,"П'ятихатки-Стикова",33.64783859,48.42707825
2209391,"Кінецьпіль",30.785321,48.001935
2210737,"Багерове",36.296111,45.379444
2210843,"Бранне Поле",35.665278,45.261111
2201155,"Протасів Яр",30.50605011,50.42654419
2218415,"Квасилів",26.26018715,50.557827
2214039,"Авдіївка",37.73337555,48.14906693
2214041,"Очеретине",37.61177826,48.2413559
2200695,"Білосілля",28.99028397,49.81751251
2208516,"Новокатеринівка",31.39963341,47.29895401
2200701,"Ватутіне",27.17435646,50.16755676
2208494,"Главані",29.22149467,45.86062622
2200736,"Масивці",27.24626923,49.3194046
2208111,"Канатове",32.38222885,48.58927917
2208527,"Галаганівка",32.75569916,46.95970917
2208433,"Вигода",30.39840126,46.61381912
2208411,"Сахарна",32.62593842,48.64274979
2200315,"Волфине",34.45766449,51.24052811
2208391,"Щаслива",33.392222,48.5925
2204953,"Зупинка Пункт 9 км",33.55492783,50.34919357
2210074,"Семисотка",35.559722,45.243056
2210730,"Запоріжжя 2",35.1845932,47.82132339
2200761,"Семилітка",26.32144737,50.47515106
2210701,"Дніпропетровськ-Південний",35.06369781,48.43785095
2200144,"Устинівка",30.021667,49.958056
2200284,"Глухівці",28.72171402,49.80316925
2200345,"Щорсівка",28.596111,50.895556
2208341,"Білозір`Я",31.892222,49.305278
2208441,"Борщі",29.486389,47.832222
2210829,"Берда",36.77148819,46.79378891
2200187,"Івачкове",26.36126518,50.46162796
2204176,"Гавриші",35.57410431,50.08425522
2205956,"Осняги",33.84443665,50.3698616
2200043,"Муравійка",31.55423927,51.42617798
2208371,"Розсохуватка",30.844444,48.930833
2204533,"Курінь",32.83588409,51.09749985
2204200,"Петрівка",34.573684,49.712029
2209472,"Гусакове",30.828889,48.995556
2201274,"В'язове",33.41650009,51.20167542
2201121,"Новотроянда",31.2137146,50.35920334
2200273,"Камка",31.78041649,51.8637886
2218132,"Скотарське",23.2637558,48.72633362
2210689,"Фісаки",35.53562164,47.72449112
2201267,"Блидні",27.57812119,50.11003113
2200039,"Грибова Рудня",31.15661812,51.96614456
2200318,"Вінниця-Вантажна",28.53332138,49.26917267
2200109,"Красносілка",28.62003899,50.7697258
2200799,"Ганнусине",27.39180565,50.13111877
2201229,"Довбище",28.05376244,50.03164673
2218202,"Годи-Турка",25.072222,48.602222
2201260,"Півні",30.05558586,50.16565323
2208392,"Зелена",33.5022049,48.50817871
2209507,"Антонівка",32.7598877,46.67618179
2200077,"Хайчнорин",28.58566666,51.28949738
2204595,"Мазурівка",34.356667,49.568611
2208512,"Баловне",31.93276024,47.09125519
2209493,"Гнаденталь",29.53620148,45.98905563
2208079,"Ліщинівка",30.060278,48.909167
2208080,"Шахта",31.101862,49.016222
2200774,"Харліївка",29.34070587,49.95148087
2200292,"Баранне",26.82440948,50.33189774
2208315,"Нові Олешки",34.053611,46.916389
2201238,"Бадівка",26.60271263,50.38381195
2200108,"Ушомир",28.58908463,50.86264038
2200333,"Селище Лісове",32.58102,50.647554
2208453,"Чубівка",29.583333,47.65
2200055,"Паризька Комуна",32.3521843,50.13277435
2200024,"Кошари",34.08625412,51.16959763
2201189,"Бабаківка",34.13476944,51.1737175
2214139,"Мар'ївка",38.56119537,48.67223358
2209452,"Чорноморська",30.777778,46.844722
2202262,"Зафатівка",33.50065231,51.21459198
2210802,"Обільна",35.32590103,46.93420792
2208073,"Паланка II",30.098333,48.729444
2209489,"Прудянка",31.2919,48.9931
2218921,"Персенківка",24.030425,49.809783
2201204,"Українка",26.42173386,50.44569778
2208479,"Одеса-Західна",30.65348625,46.43870926
2200245,"Жмеринка-Подільська",28.05086899,49.04226303
2210117,"Роз'їзд 142 км",35.19596481,47.04363632
2208469,"Карпове",30.33066177,46.69050217
2210833,"Генічеськ",34.773889,46.173611
2210692,"Мала Токмачка",35.91568375,47.5270195
2200257,"Юрківка",28.5816288,48.70052719
2218141,"Зборів",25.132761,49.69176865
2210708,"Стульневе",36.025278,47.209444
2210897,"Інгулець",33.14234543,47.67959213
2208455,"Перехрестове",29.796389,47.436389
2210680,"Кривий Ріг",33.38319016,47.88136673
2200737,"Межирів",27.97953224,49.06517792
2218485,"Пустомити",23.90843964,49.71647263
2218535,"Новоселиця",26.28133011,48.22411346
2218452,"Ларга",26.85041428,48.43101883
2210282,"Низяни",36.198611,47.190556
2200149,"Трипілля-Дніпровське",30.75311661,50.13974762
2218197,"Хриплин",24.751392,48.876528
2218274,"Любинь-Великий",23.7317028,49.71534348
2210727,"Прибережне",33.608261,44.977909
2218043,"Овадне",24.38529587,50.92827225
2200291,"Кагарлик",30.809167,49.852222
2210788,"Щебеночний",36.595,47.309167
2208414,"Чабанівка",32.849702,48.44308
2208061,"Паланка 1",30.098333,48.729444
2210704,"Гайчур",36.12635422,47.82976532
2204174,"Панютине",36.275,48.940556
2210320,"Богемка",34.272977,45.773337
2208612,"Березине",29.20596695,46.23030853
2201269,"Гришки",27.74599648,49.15772247
2218247,"Стефанешти",25.684444,48.620278
2218244,"Городенка-Місто",25.487416,48.663679
2218564,"Городенко-Завод",25.47623825,48.68251801
2200725,"Левковичі",31.06049919,51.50136185
2218207,"Єзупіль",24.780278,49.041667
2200218,"Старокостянтинів 1",27.16550255,49.75301743
2208499,"Паризька",29.29495049,46.03115845
2208053,"Теплиця",29.356111,45.981389
2218242,"Гвіздець",25.287137,48.581135
2200033,"Голубичі",31.11252403,51.77855682
2200271,"Кузничі",31.566111,51.971389
2208467,"Барабой",30.52411842,46.25358963
2208522,"Лепетиха",33.0667572,47.30006027
2209410,"Новодмитрівський",33.348056,47.355833
2208128,"Чеховичі",32.41880035,46.76713181
2209439,"Зрошувальна",32.73350143,46.89619446
2209518,"Строковий",32.6942215,46.78407669
2209510,"Херсон-Східний",32.66575241,46.6961937
2200066,"Жукотки",31.01230621,51.502388
2208317,"Старосілля",33.375,47.375556
2201250,"Кам'янецький Переїзд",26.97464943,49.41671753
2214123,"Сентянівка",38.749948,48.66804
2214024,"Мандрикине",37.67924118,47.92080688
2208307,"Текстильна",32.6828537,46.74126053
2200106,"Бехи",28.67705727,51.07290268
2208537,"Кульбакине",32.069403,46.915467
2208006,"Новопавлівка",33.399167,46.323611
2204418,"Радьківські Піски",37.609167,49.266944
2204417,"Переддонбасівська",37.640833,49.381667
2200105,"Ігнатпіль",28.71519852,51.14311981
2204469,"Закомельська",37.195,49.373056
2218056,"Гнидава",25.31950569,50.69087982
2218059,"Сенкевичівка",25.02960587,50.52667999
2200111,"Топорище",28.66703033,50.53745651
2208325,"Сонячна",32.581267,46.49974
2204416,"Ім.Олега Крючкова",37.688889,49.472778
2200765,"Сосонка",28.54408455,49.35586166
2208127,"Чорнобаївка",32.52936554,46.71818161
2214275,"Сартана",37.57408524,47.15368271
2200779,"Чернігів-Північний",31.24851036,51.51980972
2209338,"Бешкетове",31.378606,48.188581
2204013,"Кагамлицька",33.4325,49.079722
2200017,"Мельня",33.15196609,51.36796188
2200784,"Будьки",28.205833,48.955833
2200309,"Лукошко",31.48324203,52.09557343
2201187,"Верхній Участок",27.20426941,49.34873962
2200067,"Малійки",30.90782547,51.50444794
2200104,"Потаповичі",28.76805496,51.22554398
2208493,"Давлет-Агач",29.2722168,45.94531631
2200269,"Деревини",31.46445274,52.11809921
2201151,"Перепис",31.488334,52.054995
2201188,"Мала Строївка",31.15488052,51.99547958
2218012,"Озеряни",26.03532982,50.45760727
2200026,"Степанівка",33.69894409,51.21118927
2209517,"Євгенівка",32.818921,47.091001
2204166,"Циганська",37.285,49.312222
2208477,"Кулиндорове",30.79308891,46.63357925
